cut,color,clarity,carat,depth,table,x,y,z,price
-1.0078985464826382,-1.4615775834993885,-0.07922233806373878,0.36449349744017007,-0.18812057899235993,0.3781641223850567,0.5478849937095989,0.5667565213501371,0.5292324294389085,0.37838297018633904
0.9630039974211784,0.9120460137400177,2.3549597803952174,-1.0701316574195228,-0.0023385327579280575,-1.6100531735124461,-1.2008466766135844,-1.1924729862396548,-1.1918013115888255,-0.5608701521581311
0.9630039974211784,-0.8681716841895369,1.1378687211657392,-1.0977206027052862,-0.28101160210957915,-0.6159445255636947,-1.2215417259665218,-1.1924729862396548,-1.2252194424825678,-1.3669741493393945
-0.022447274530729942,0.3186401144301662,-1.2963133972932168,0.86109451258391,1.0194627215314702,0.8752184463594324,0.8272681599742501,0.774949362485023,0.9135409347169462,0.9001177393528306
-1.0078985464826382,-1.4615775834993885,1.1378687211657392,-0.7390643139903629,-1.2099218332817583,0.8752184463594324,-0.6834704427901571,-0.6615812413456943,-0.7740746754170452,-0.9663234946723763
-1.0078985464826382,0.3186401144301662,-1.2963133972932168,0.86109451258391,-1.02413978704732,-0.118890201589319,0.9307434067389351,0.9727325615631656,0.8299956074825904,0.7445308060851595
0.9630039974211784,-0.27476578487968534,1.1378687211657392,1.4680513088707032,0.5550076059453808,-1.1129988495380705,1.3239493444447397,1.4099375279464272,1.4315219635699528,1.7370689854685484
0.9630039974211784,-0.27476578487968534,0.5293231915510003,0.1713708804398269,-2.2317230875711567,-0.118890201589319,0.48579984565078804,0.5251179531231598,0.2618873822889689,0.41849183694824904
0.9630039974211784,-0.8681716841895369,-0.6877678676784779,0.86109451258391,0.8336806752970385,-0.6159445255636947,0.9203958820624668,0.9519132774496774,1.030504392845045,0.9544355634731427
-1.0078985464826382,-2.05498348280924,2.3549597803952174,-0.7942422045618897,1.5768088602347792,-1.6100531735124461,-0.7972932142313115,-0.859364440423836,-0.6905293481826895,-0.7082247636780807
-0.022447274530729942,-0.8681716841895369,-0.6877678676784779,0.5576161144405135,0.27633453659372964,1.869327094308184,0.6099701417684107,0.5667565213501371,0.6127777566732642,0.5614716204711492
0.9630039974211784,0.9120460137400177,1.1378687211657392,-1.0425427121337594,0.46211658282816154,-1.1129988495380705,-1.190499151937116,-1.1716537021261657,-1.1416741152482122,-0.9004685476896871
0.9630039974211784,0.9120460137400177,1.7464142507804783,-0.5183527517042562,0.18344351347651042,-0.118890201589319,-0.4144348012019753,-0.40134018992708603,-0.38976617013900755,0.24106281360652346
-1.0078985464826382,-0.27476578487968534,1.1378687211657392,-1.1253095479910495,-1.4885949026334093,0.8752184463594324,-1.293974398701802,-1.2757501226936094,-1.39231009695128,-1.4450018628614012
0.9630039974211784,1.5054519130498694,-0.07922233806373878,-1.0701316574195228,0.27633453659372964,-1.1129988495380705,-1.2422367753194585,-1.2653404806368653,-1.2252194424825678,-0.8383541610594828
-1.0078985464826382,-1.4615775834993885,0.5293231915510003,0.03342615401101015,-2.6032871800400272,-0.118890201589319,0.34093450018022786,0.3689733222719945,0.07808766237338587,0.15133958594709626
-0.022447274530729942,1.5054519130498694,-0.6877678676784779,-1.0977206027052862,0.7407896521798192,-0.6159445255636947,-1.2732793493488643,-1.338207975034075,-1.2419285079294395,-1.1491784388917505
0.9630039974211784,-1.4615775834993885,-0.07922233806373878,-0.6838864234188362,0.09055249035929118,-1.6100531735124461,-0.6213852947313463,-0.6095330310619719,-0.6069840209483338,-1.1369048189392996
-0.022447274530729942,0.9120460137400177,-1.2963133972932168,0.5576161144405135,1.1123537446486895,-0.118890201589319,0.5789275677390048,0.545937237236648,0.6796140184607491,0.4589568170437737
0.9630039974211784,1.5054519130498694,-0.6877678676784779,-0.9321869309907062,0.09055249035929118,-0.765060822756006,-0.983548658407745,-0.9738705030480239,-0.9578743953326291,-1.1430244147719975
0.9630039974211784,-0.27476578487968534,-0.07922233806373878,-0.7666532592761263,0.3692255597109489,-1.5603477411150077,-0.7455555908489689,-0.7240390936861598,-0.6905293481826895,-0.8797713544613881
0.9630039974211784,0.3186401144301662,1.1378687211657392,-0.9597758762764695,0.09055249035929118,-1.6100531735124461,-1.0042437077606825,-0.9738705030480239,-0.9745834607794999,-1.02394443351433
-1.9933498184345466,-2.05498348280924,-0.6877678676784779,1.3025176371561231,1.9483729527036495,-1.1129988495380705,1.1790839989741804,1.253792897095263,1.4482310290168252,0.7581059977123149
0.9630039974211784,0.9120460137400177,-0.6877678676784779,-0.7666532592761263,-0.46679364834401765,-0.118890201589319,-0.7352080661725006,-0.7656776619131371,-0.7907837408639169,-0.7817813218670655
-0.022447274530729942,-0.8681716841895369,-1.2963133972932168,1.2473397465845963,0.5550076059453808,-0.118890201589319,1.1790839989741804,1.1080579083008417,1.2143041127606273,0.8742203243035903
-1.0078985464826382,-1.4615775834993885,-0.07922233806373878,0.9438613484412001,0.09055249035929118,0.3781641223850567,0.9824810301212776,1.0664193400738644,1.030504392845045,0.8749480379808099
0.9630039974211784,-0.8681716841895369,-0.6877678676784779,1.1369839654415435,-1.4885949026334093,-1.6100531735124461,1.344644393797677,1.2225639709250298,1.09734065463253,1.0543590039438524
0.9630039974211784,0.3186401144301662,2.3549597803952174,-0.9873648215622327,-1.02413978704732,-0.118890201589319,-1.024938757113619,-1.0675572815587226,-1.1249650498013406,-0.6220170971084236
-1.0078985464826382,-1.4615775834993885,-0.6877678676784779,-1.0701316574195228,1.5768088602347792,-0.6159445255636947,-1.2422367753194585,-1.2965694068070976,-1.1416741152482122,-1.4820161991938845
-1.0078985464826382,0.9120460137400177,-0.07922233806373878,-0.9597758762764695,0.09055249035929118,1.869327094308184,-1.055981331143025,-1.0259187133317453,-1.0247106571201139,-1.1384315113045387
0.9630039974211784,0.3186401144301662,1.7464142507804783,-1.014953766847996,0.18344351347651042,0.8752184463594324,-1.1387615285547734,-1.1196054918424443,-1.1082559843544697,-0.9781350960818032
-1.0078985464826382,0.3186401144301662,-0.07922233806373878,-0.4355859158469662,-2.1388320644539376,0.3781641223850567,-0.2385268817020101,-0.17232806467871015,-0.40647523558587917,-0.21728294737177378
-1.0078985464826382,1.5054519130498694,-0.6877678676784779,0.005837208725246802,2.041263975820869,-2.1071074974868216,0.05120380923910933,0.08791298673989806,0.2785964477358405,0.11016481627184843
-1.0078985464826382,0.3186401144301662,-0.6877678676784779,-1.0425427121337594,0.8336806752970385,-0.118890201589319,-1.190499151937116,-1.1716537021261657,-1.1082559843544697,-1.4612982521921358
0.9630039974211784,-0.8681716841895369,0.5293231915510003,-1.2080763838483395,0.27633453659372964,-0.6159445255636947,-1.4388397441723613,-1.431894753544774,-1.4257282278450225,-1.6513351609408995
0.9630039974211784,-0.27476578487968534,-0.6877678676784779,-0.7390643139903629,0.18344351347651042,-1.1129988495380705,-0.7041654921430948,-0.6824005254591825,-0.6738202827358187,-1.02394443351433
-1.0078985464826382,-0.27476578487968534,-0.6877678676784779,1.4404623635849398,1.4839178371175599,-0.6159445255636947,1.272211721062397,1.3058411073789844,1.464940094463696,1.2611460529130651
0.9630039974211784,-0.27476578487968534,1.7464142507804783,-1.014953766847996,-0.9312487639301072,-0.6159445255636947,-1.0973714298488992,-1.1508344180126775,-1.1918013115888255,-0.6549035232396639
0.9630039974211784,0.3186401144301662,-1.2963133972932168,-0.4079969705612028,-0.5596846714612302,-0.6159445255636947,-0.2385268817020101,-0.3076534114163863,-0.3229299083515227,-0.5175864512748233
0.9630039974211784,-0.27476578487968534,-0.07922233806373878,-0.35281907998967643,-0.28101160210957915,-1.1129988495380705,-0.1971367829961359,-0.16191842262196604,-0.20596645022342452,-0.19836069077083854
0.9630039974211784,-0.27476578487968534,0.5293231915510003,1.68876287115681,0.18344351347651042,0.3781641223850567,1.4998572639447048,1.5556725167408476,1.5484854216980517,1.7843265519349065
0.9630039974211784,0.3186401144301662,-1.2963133972932168,1.4404623635849398,0.6478986290626,-0.5165336607688181,1.3342968691212078,1.378708601776194,1.4315219635699528,1.2577335563001273
0.9630039974211784,0.3186401144301662,-0.6877678676784779,0.5576161144405135,-0.0023385327579280575,-0.118890201589319,0.692750339180159,0.7124915101445574,0.6963230839076207,0.7296778636006791
-0.022447274530729942,-0.8681716841895369,-0.6877678676784779,1.4956402541564664,-1.4885949026334093,1.372272770333808,1.4377721158858938,1.4723953802868939,1.2644313091012414,1.3053844533046106
0.9630039974211784,0.3186401144301662,2.3549597803952174,-1.0701316574195228,-0.5596846714612302,-0.6159445255636947,-1.190499151937116,-1.1820633441829107,-1.2252194424825678,-0.8713615114841081
-1.9933498184345466,0.3186401144301662,0.5293231915510003,-0.6562974781330728,-0.18812057899235993,2.465792283077436,-0.7041654921430948,-0.5470751787215063,-0.6236930863952047,-0.6031241421066249
0.9630039974211784,-1.4615775834993885,-0.6877678676784779,-0.5459416969900196,0.18344351347651042,-1.1129988495380705,-0.44547737523138115,-0.40134018992708603,-0.40647523558587917,-0.7928642424304689
